nom_station;coordonneesXY;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
LA GARENNE-COLOMBES - 92 BOULEVARD NATIONAL;"[2.237217; 48.908458]";1;7000;false;2.237217;48.908458
LA GARENNE-COLOMBES - 126 RUE DE COLOMBES;"[2.255774; 48.905086]";1;7000;false;2.255774;48.905086
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;3000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 92 BOULEVARD NATIONAL;"[2.237217; 48.908458]";1;7000;false;2.237217;48.908458
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;7000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;"[2.249567; 48.906326]";1;7000;false;2.249567;48.906326
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;"[2.249567; 48.906326]";1;7000;false;2.249567;48.906326
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;"[2.249567; 48.906326]";1;7000;false;2.249567;48.906326
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;"[2.249567; 48.906326]";1;3000;false;2.249567;48.906326
LA GARENNE-COLOMBES - 52 BOULEVARD DE LA REPUBLIQUE;"[2.249567; 48.906326]";1;7000;false;2.249567;48.906326
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;"[2.231137; 48.903906]";1;7000;false;2.231137;48.903906
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;"[2.231137; 48.903906]";1;7000;false;2.231137;48.903906
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;"[2.231137; 48.903906]";1;7000;false;2.231137;48.903906
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;"[2.231137; 48.903906]";1;3000;false;2.231137;48.903906
LA GARENNE-COLOMBES - 41 AVENUE DE VERDUN;"[2.231137; 48.903906]";1;7000;false;2.231137;48.903906
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;3000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;3000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;7000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 31 BOULEVARD NATIONAL;"[2.239232; 48.903313]";1;7000;false;2.239232;48.903313
LA GARENNE-COLOMBES - 92 BOULEVARD NATIONAL;"[2.237217; 48.908458]";1;7000;false;2.237217;48.908458
IZIVIA | AIRE DE COVOITURAGE DE VALENCE NORD;"[4.888315; 44.966278]";2;50000;false;4.888315;44.966278
IZIVIA | AIRE DE COVOITURAGE DE VALENCE NORD;"[4.888315; 44.966278]";2;50000;false;4.888315;44.966278
IZIVIA | STATION ORLY;"[2.365344; 48.732587]";2;350000;false;2.365344;48.732587
IZIVIA | STATION ORLY;"[2.365344; 48.732587]";2;50000;false;2.365344;48.732587
IZIVIA | STATION ORLY;"[2.365344; 48.732587]";2;350000;false;2.365344;48.732587
IZIVIA | AIRE DE COVOITURAGE DE VALENCE NORD;"[4.888315; 44.966278]";2;350000;false;4.888315;44.966278
IZIVIA | AIRE DE COVOITURAGE DE VALENCE NORD;"[4.888315; 44.966278]";2;350000;false;4.888315;44.966278
IZIVIA | STATION ORLY;"[2.365344; 48.732587]";2;50000;false;2.365344;48.732587
MGN_PARKING RELAIS MOUZIMPRE;"[6.225206; 48.702408]";2;22000;false;6.225206;48.702408
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PISCINE GENTILLY;"[6.142407; 48.698059]";2;22000;false;6.142407;48.698059
MGN - PARKING ST LEON;"[6.173022; 48.689762]";2;22000;false;6.173022;48.689762
MGN - PARKING ST LEON;"[6.173022; 48.689762]";2;22000;false;6.173022;48.689762
MGN - PARKING DEUX RIVES;"[6.196215; 48.694878]";2;22000;false;6.196215;48.694878
MGN - PARKING DEUX RIVES;"[6.196215; 48.694878]";2;22000;false;6.196215;48.694878
MGN_PARKING RELAIS MOUZIMPRE;"[6.225206; 48.702408]";2;22000;false;6.225206;48.702408
MGN - PARKING GARE DE HOUDEMONT;"[6.180104; 48.645809]";2;22000;false;6.180104;48.645809
MGN - PARKING ASNL MARCEL PICOT;"[6.209852; 48.694763]";2;22000;false;6.209852;48.694763
MGN - PARKING ASNL MARCEL PICOT;"[6.209852; 48.694763]";2;22000;false;6.209852;48.694763
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PARKING GARE DE HOUDEMONT;"[6.180104; 48.645809]";2;22000;false;6.180104;48.645809
MGN_CT PULNOY 1;"[6.252662; 48.707504]";2;22000;false;6.252662;48.707504
MGN_CT PULNOY 1;"[6.252662; 48.707504]";2;22000;false;6.252662;48.707504
MGN - VILLE DE PULNOY;"[6.250865; 48.702171]";2;22000;false;6.250865;48.702171
MGN - VILLE DE PULNOY;"[6.250865; 48.702171]";2;22000;false;6.250865;48.702171
MGN - PISCINE LANEUVEVILLE;"[6.22903; 48.658569]";2;22000;false;6.22903;48.658569
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING KENNEDY;"[6.17407; 48.686047]";2;22000;false;6.17407;48.686047
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING REPUBLIQUE;"[6.177347; 48.687977]";2;22000;false;6.177347;48.687977
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PISCINE LANEUVEVILLE;"[6.22903; 48.658569]";2;22000;false;6.22903;48.658569
MGN - PARKING THIERS;"[6.175165; 48.690281]";2;3000;false;6.175165;48.690281
MGN - PISCINE GENTILLY;"[6.142407; 48.698059]";2;22000;false;6.142407;48.698059
CCTLB BACCARAT - MEDIATHEQUE;"[6.739727; 48.443202]";2;22000;false;6.739727;48.443202
CCTLB VENEY;"[6.813043; 48.466942]";2;22000;false;6.813043;48.466942
CCTLB VACQUEVILLE;"[6.815633; 48.480022]";2;22000;false;6.815633;48.480022
CCTLB VACQUEVILLE;"[6.815633; 48.480022]";2;22000;false;6.815633;48.480022
CCTLB MERVILLER;"[6.774703; 48.480564]";2;22000;false;6.774703;48.480564
CCTLB MERVILLER;"[6.774703; 48.480564]";2;22000;false;6.774703;48.480564
CCTLB MONCEL;"[6.529611; 48.574109]";2;22000;false;6.529611;48.574109
CCTLB MONCEL;"[6.529611; 48.574109]";2;22000;false;6.529611;48.574109
CCTLB XERMAMENIL;"[6.461325; 48.533034]";2;22000;false;6.461325;48.533034
CCTLB XERMAMENIL;"[6.461325; 48.533034]";2;22000;false;6.461325;48.533034
CCTLB LARONXE;"[6.604733; 48.539439]";2;22000;false;6.604733;48.539439
CCTLB LARONXE;"[6.604733; 48.539439]";2;22000;false;6.604733;48.539439
CCTLB BENAMENIL;"[6.673311; 48.569703]";2;22000;false;6.673311;48.569703
CCTLB BENAMENIL;"[6.673311; 48.569703]";2;22000;false;6.673311;48.569703
CCTLB THIEBAUMENIL;"[6.622318; 48.578039]";2;22000;false;6.622318;48.578039
CCTLB THIEBAUMENIL;"[6.622318; 48.578039]";2;22000;false;6.622318;48.578039
CCTLB LUNEVILLE - PARKING BICHAT;"[6.50647; 48.584835]";2;22000;false;6.50647;48.584835
CCTLB LUNEVILLE - PARKING BICHAT;"[6.50647; 48.584835]";2;22000;false;6.50647;48.584835
CCTLB FRANCONVILLE;"[6.451822; 48.500395]";2;22000;false;6.451822;48.500395
CCTLB FRANCONVILLE;"[6.451822; 48.500395]";2;22000;false;6.451822;48.500395
CCTLB HAUDONVILLE;"[6.50141; 48.499449]";2;22000;false;6.50141;48.499449
CCTLB HAUDONVILLE;"[6.50141; 48.499449]";2;22000;false;6.50141;48.499449
CCTLB MOYEN;"[6.569545; 48.483286]";2;22000;false;6.569545;48.483286
CCTLB MOYEN;"[6.569545; 48.483286]";2;22000;false;6.569545;48.483286
CCTLB MAGNIERES;"[6.566207; 48.444874]";2;22000;false;6.566207;48.444874
CCTLB MAGNIERES;"[6.566207; 48.444874]";2;22000;false;6.566207;48.444874
CCTLB FONTENOY;"[6.66004; 48.45428]";2;22000;false;6.66004;48.45428
CCTLB FONTENOY;"[6.66004; 48.45428]";2;22000;false;6.66004;48.45428
CCTLB VENEY;"[6.813043; 48.466942]";2;22000;false;6.813043;48.466942
CCTLB LACHAPELLE;"[6.79138; 48.419586]";2;22000;false;6.79138;48.419586
CCTLB LACHAPELLE;"[6.79138; 48.419586]";2;22000;false;6.79138;48.419586
PETR EINVILLE;"[6.4859; 48.6548]";2;22000;false;6.4859;48.6548
CCTLB ST CLEMENT;"[6.607995; 48.531142]";2;22000;false;6.607995;48.531142
PETR BACCARAT - MARCHE;"[6.739262; 48.447748]";2;22000;false;6.739262;48.447748
PETR BADONVILLER;"[6.8961; 48.4972]";1;22000;false;6.8961;48.4972
PETR BLAMONT;"[6.8437; 48.5895]";2;22000;false;6.8437;48.5895
PETR BLAMONT;"[6.8437; 48.5895]";2;22000;false;6.8437;48.5895
PETR BLAINVILLE;"[6.4086; 48.5553]";2;22000;false;6.4086;48.5553
PETR BLAINVILLE;"[6.4086; 48.5553]";2;22000;false;6.4086;48.5553
PETR CIREY SUR VEZOUZE;"[6.946; 48.5813]";2;22000;false;6.946;48.5813
PETR CIREY SUR VEZOUZE;"[6.946; 48.5813]";2;22000;false;6.946;48.5813
PETR DAMELEVIERES;"[6.3871; 48.5571]";2;22000;false;6.3871;48.5571
PETR DAMELEVIERES;"[6.3871; 48.5571]";2;22000;false;6.3871;48.5571
PETR EINVILLE;"[6.4859; 48.6548]";2;22000;false;6.4859;48.6548
PETR GERBEVILLER;"[6.5098; 48.4952]";2;22000;false;6.5098;48.4952
CCTLB VALLOIS;"[6.550392; 48.463424]";2;22000;false;6.550392;48.463424
PETR GERBEVILLER;"[6.5098; 48.4952]";2;22000;false;6.5098;48.4952
CCTLB VITRIMONT;"[6.439919; 48.600135]";3;22000;false;6.439919;48.600135
CCTLB VITRIMONT;"[6.439919; 48.600135]";3;22000;false;6.439919;48.600135
CCTLB HERIMENIL;"[6.499564; 48.567491]";2;22000;false;6.499564;48.567491
CCTLB HERIMENIL;"[6.499564; 48.567491]";2;22000;false;6.499564;48.567491
CCTLB MANONVILLER;"[6.650546; 48.58364]";2;22000;false;6.650546;48.58364
CCTLB MANONVILLER;"[6.650546; 48.58364]";2;22000;false;6.650546;48.58364
CCTLB FRAIMBOIS;"[6.541528; 48.529466]";2;22000;false;6.541528;48.529466
CCTLB FRAIMBOIS;"[6.541528; 48.529466]";2;22000;false;6.541528;48.529466
CCTLB CHENEVIERES;"[6.632634; 48.519024]";2;22000;false;6.632634;48.519024
CCTLB CHENEVIERES;"[6.632634; 48.519024]";2;22000;false;6.632634;48.519024
CCTLB VALLOIS;"[6.550392; 48.463424]";2;22000;false;6.550392;48.463424
CCTLB FLIN;"[6.655137; 48.497517]";2;22000;false;6.655137;48.497517
CCTLB FLIN;"[6.655137; 48.497517]";2;22000;false;6.655137;48.497517
CCTLB THIAVILLE;"[6.810074; 48.412013]";2;22000;false;6.810074;48.412013
PETR - VILLE DE BAYON;"[6.322902; 48.468331]";2;22000;false;6.322902;48.468331
CD54 - VILLE DE LESMENILS 2;"[6.113954; 48.937585]";2;50000;false;6.113954;48.937585
CD54 - VILLE DE LESMENILS 2;"[6.113954; 48.937585]";2;50000;false;6.113954;48.937585
CD54 - VILLE DE LESMENILS;"[6.113954; 48.937585]";2;50000;false;6.113954;48.937585
CD54 - VILLE DE LESMENILS;"[6.113954; 48.937585]";2;50000;false;6.113954;48.937585
CD54 - VILLE DE TOUL;"[5.871263; 48.651079]";2;50000;false;5.871263;48.651079
CD54 - VILLE DE TOUL;"[5.871263; 48.651079]";2;50000;false;5.871263;48.651079
CD54 - VILLE DALLAIN;"[5.908144; 48.545392]";2;50000;false;5.908144;48.545392
CD54 - VILLE DALLAIN;"[5.908144; 48.545392]";2;50000;false;5.908144;48.545392
CD54 - VILLE DE CUSTINES;"[6.145511; 48.779856]";2;50000;false;6.145511;48.779856
CD54 - VILLE DE CUSTINES;"[6.145511; 48.779856]";2;50000;false;6.145511;48.779856
PETR - VILLE DE BAYON;"[6.322902; 48.468331]";2;22000;false;6.322902;48.468331
PETR - VILLE DE BAYON;"[6.322902; 48.468331]";2;22000;false;6.322902;48.468331
PETR - VILLE DE BAYON;"[6.322902; 48.468331]";2;22000;false;6.322902;48.468331
CD54 - VILLE DAUDUN LE ROMAN;"[5.891198; 49.366949]";2;50000;false;5.891198;49.366949
COMCOM BASSIN POMPEY;"[6.167017; 48.735001]";2;22000;false;6.167017;48.735001
COMCOM BASSIN POMPEY;"[6.167017; 48.735001]";2;22000;false;6.167017;48.735001
CCTLB JOLIVET;"[6.500923; 48.603982]";2;22000;false;6.500923;48.603982
CCTLB JOLIVET;"[6.500923; 48.603982]";2;22000;false;6.500923;48.603982
CCTLB MARAINVILLER;"[6.601472; 48.589796]";2;22000;false;6.601472;48.589796
CCTLB MARAINVILLER;"[6.601472; 48.589796]";2;22000;false;6.601472;48.589796
MGN - PARKING DU CIMETIERE;"[6.235897; 48.651288]";2;22000;false;6.235897;48.651288
MGN - PARKING DU CIMETIERE;"[6.235897; 48.651288]";2;22000;false;6.235897;48.651288
MGN - RUELLE MATHIEU DE DOMBASLE;"[6.186692; 48.669613]";2;22000;false;6.186692;48.669613
MGN - RUELLE MATHIEU DE DOMBASLE;"[6.186692; 48.669613]";2;22000;false;6.186692;48.669613
CCBP - RUE DES 4 ELEMENTS;"[6.132647; 48.771853]";2;22000;false;6.132647;48.771853
CCBP - RUE DES 4 ELEMENTS;"[6.132647; 48.771853]";2;22000;false;6.132647;48.771853
CD54 - VILLE DAUDUN LE ROMAN;"[5.891198; 49.366949]";2;50000;false;5.891198;49.366949
COMCOM DU PCST - VILLE DE COLOMBEY LES BELLES;"[5.897909; 48.528022]";2;22000;false;5.897909;48.528022
CCTLB THIAVILLE;"[6.810074; 48.412013]";2;22000;false;6.810074;48.412013
CCTLB VATHIMENIL;"[6.62415; 48.506082]";2;22000;false;6.62415;48.506082
CCTLB BERTRICHAMPS;"[6.792528; 48.429512]";2;22000;false;6.792528;48.429512
CCTLB BERTRICHAMPS;"[6.792528; 48.429512]";2;22000;false;6.792528;48.429512
CCTLB BROUVILLE;"[6.749424; 48.497579]";2;22000;false;6.749424;48.497579
CCTLB BROUVILLE;"[6.749424; 48.497579]";2;22000;false;6.749424;48.497579
CCTLB REHERREY;"[6.766798; 48.509037]";2;22000;false;6.766798;48.509037
MGN - PARKING MAIL DE LHORLOGE;"[6.199602; 48.69315]";2;22000;false;6.199602;48.69315
CCTLB VAXAINVILLE;"[6.753659; 48.515558]";2;22000;false;6.753659;48.515558
CCTLB VAXAINVILLE;"[6.753659; 48.515558]";2;22000;false;6.753659;48.515558
CCTLB HABLAINVILLE;"[6.729624; 48.517423]";2;22000;false;6.729624;48.517423
CCTLB HABLAINVILLE;"[6.729624; 48.517423]";2;22000;false;6.729624;48.517423
CCTLB CHANTEHEUX;"[6.529493; 48.596794]";2;22000;false;6.529493;48.596794
CCTLB CHANTEHEUX;"[6.529493; 48.596794]";2;22000;false;6.529493;48.596794
CCTLB VATHIMENIL;"[6.62415; 48.506082]";2;22000;false;6.62415;48.506082
COMCOM DU PCST - VILLE DE COLOMBEY LES BELLES;"[5.897909; 48.528022]";2;22000;false;5.897909;48.528022
CCTLB PETTONVILLE;"[6.741191; 48.528566]";2;22000;false;6.741191;48.528566
CCTLB PETTONVILLE;"[6.741191; 48.528566]";2;22000;false;6.741191;48.528566
CCTLB DENEUVRE;"[6.735212; 48.444032]";2;22000;false;6.735212;48.444032
CCTLB DENEUVRE;"[6.735212; 48.444032]";2;22000;false;6.735212;48.444032
CCTLB LAMATH;"[6.44907; 48.52959]";2;22000;false;6.44907;48.52959
CCTLB LAMATH;"[6.44907; 48.52959]";2;22000;false;6.44907;48.52959
CCTLB GLONVILLE;"[6.691154; 48.473567]";2;22000;false;6.691154;48.473567
CCTLB GLONVILLE;"[6.691154; 48.473567]";2;22000;false;6.691154;48.473567
CCTLB GELACOURT;"[6.732776; 48.481303]";2;22000;false;6.732776;48.481303
CCTLB GELACOURT;"[6.732776; 48.481303]";2;22000;false;6.732776;48.481303
CCTLB LANEUVEVILLE AUX BOIS;"[6.651412; 48.611865]";2;22000;false;6.651412;48.611865
CCTLB LANEUVEVILLE AUX BOIS;"[6.651412; 48.611865]";2;22000;false;6.651412;48.611865
CCTLB ST CLEMENT;"[6.607995; 48.531142]";2;22000;false;6.607995;48.531142
CCTLB REHERREY;"[6.766798; 48.509037]";2;22000;false;6.766798;48.509037
CCTLB BACCARAT - MEDIATHEQUE;"[6.739727; 48.443202]";2;22000;false;6.739727;48.443202
MGN_CT PULNOY 2;"[6.252347; 48.70712]";2;22000;false;6.252347;48.70712
MGN - PARKING THIERS TAXI 2;"[6.175381; 48.689914]";2;22000;false;6.175381;48.689914
MGN - PARKING THIERS TAXI 2;"[6.175381; 48.689914]";2;22000;false;6.175381;48.689914
MGN - PARKING RELAIS CHU;"[6.145994; 48.649043]";2;22000;false;6.145994;48.649043
MGN - PARKING RELAIS CHU;"[6.145994; 48.649043]";2;22000;false;6.145994;48.649043
MGN - PARKING RELAIS CHU;"[6.145994; 48.649043]";2;22000;false;6.145994;48.649043
MGN - PARKING RELAIS CHU;"[6.145994; 48.649043]";2;22000;false;6.145994;48.649043
MGN - PARKING MAIRIE LUDRES;"[6.16177; 48.622033]";2;22000;false;6.16177;48.622033
MGN - PISCINE MICHEL BERTRAND;"[6.17863; 48.666908]";2;22000;false;6.17863;48.666908
MGN - PISCINE MICHEL BERTRAND;"[6.17863; 48.666908]";2;22000;false;6.17863;48.666908
MGN - PARKING MAISON DU TEMPS LIBRE;"[6.194121; 48.649816]";2;22000;false;6.194121;48.649816
MGN - PARKING MAISON DU TEMPS LIBRE;"[6.194121; 48.649816]";2;22000;false;6.194121;48.649816
MGN_CT PULNOY 2;"[6.252347; 48.70712]";2;22000;false;6.252347;48.70712
COMCOM MOSELLE ET MADON LAFILATURE PARKING NORD;"[6.092196; 48.618467]";2;22000;false;6.092196;48.618467
MGN - PARKING THIERS TAXI 1;"[6.175381; 48.689914]";2;22000;false;6.175381;48.689914
COMCOM MOSELLE ET MADON LAFILATURE PARKING NORD;"[6.092196; 48.618467]";2;22000;false;6.092196;48.618467
COMCOM MOSELLE ET MADON - CENTRE AQUATIQUE NEUVES MAISONS;"[6.099536; 48.614155]";2;22000;false;6.099536;48.614155
COMCOM MOSELLE ET MADON - CENTRE AQUATIQUE NEUVES MAISONS;"[6.099536; 48.614155]";2;22000;false;6.099536;48.614155
MGN - PARKING STANISLAS;"[6.185137; 48.692368]";2;22000;false;6.185137;48.692368
MGN - PARKING STANISLAS;"[6.185137; 48.692368]";2;22000;false;6.185137;48.692368
MGN - PARKING STANISLAS;"[6.185137; 48.692368]";2;22000;false;6.185137;48.692368
MGN - PARKING STANISLAS;"[6.185137; 48.692368]";2;22000;false;6.185137;48.692368
MGN - PARKING VAUDEMONT;"[6.183827; 48.695024]";2;22000;false;6.183827;48.695024
MGN - PARKING VAUDEMONT;"[6.183827; 48.695024]";2;22000;false;6.183827;48.695024
MGN - PARKING PICHON;"[6.188514; 48.684557]";2;22000;false;6.188514;48.684557
MGN - PARKING PICHON;"[6.188514; 48.684557]";2;22000;false;6.188514;48.684557
MGN - PARKING PICHON;"[6.188514; 48.684557]";2;22000;false;6.188514;48.684557
MGN - PARKING THIERS TAXI 1;"[6.175381; 48.689914]";2;22000;false;6.175381;48.689914
COEUR DU PAYS HAUT - VILLE DE JOUDREVILLE;"[5.77921; 49.289143]";2;22000;false;5.77921;49.289143
CCTLB REHAINVILLIER;"[6.468064; 48.562346]";2;22000;false;6.468064;48.562346
COEUR DU PAYS HAUT - VILLE DE BOULIGNY;"[5.741943; 49.293346]";2;22000;false;5.741943;49.293346
CCTLB AZERAILLES - PARKING RICHEZ;"[6.694515; 48.487852]";2;22000;false;6.694515;48.487852
MGN - PARKING MAIL DE LHORLOGE;"[6.199602; 48.69315]";2;22000;false;6.199602;48.69315
MGN - CC CASCADES LAXOU;"[6.133857; 48.699406]";2;22000;false;6.133857;48.699406
MGN - CC CASCADES LAXOU;"[6.133857; 48.699406]";2;22000;false;6.133857;48.699406
VILLE DE DIEULOUARD;"[6.068884; 48.842911]";2;22000;false;6.068884;48.842911
VILLE DE DIEULOUARD;"[6.068884; 48.842911]";2;22000;false;6.068884;48.842911
VILLE DE BLENOD LES PONT A MOUSSON;"[6.052047; 48.883568]";2;22000;false;6.052047;48.883568
VILLE DE BLENOD LES PONT A MOUSSON;"[6.052047; 48.883568]";2;22000;false;6.052047;48.883568
COEUR DU PAYS HAUT - VILLE DE TRIEUX;"[5.930843; 49.324322]";2;22000;false;5.930843;49.324322
COEUR DU PAYS HAUT - VILLE DE TRIEUX;"[5.930843; 49.324322]";2;22000;false;5.930843;49.324322
COEUR DU PAYS HAUT - VILLE DE MONT BONVILLERS;"[5.834023; 49.327763]";2;22000;false;5.834023;49.327763
COEUR DU PAYS HAUT - VILLE DE MONT BONVILLERS;"[5.834023; 49.327763]";2;22000;false;5.834023;49.327763
COEUR DU PAYS HAUT - VILLE DE BOULIGNY;"[5.741943; 49.293346]";2;22000;false;5.741943;49.293346
COEUR DU PAYS HAUT - VILLE DE JOUDREVILLE;"[5.77921; 49.289143]";2;22000;false;5.77921;49.289143
COEUR DU PAYS HAUT - VILLE DE ERROUVILLE;"[5.902419; 49.415974]";2;22000;false;5.902419;49.415974
COEUR DU PAYS HAUT - VILLE DE ERROUVILLE;"[5.902419; 49.415974]";2;22000;false;5.902419;49.415974
COEUR DU PAYS HAUT - VILLE DE CRUSNES;"[5.930792; 49.429157]";2;22000;false;5.930792;49.429157
COEUR DU PAYS HAUT - VILLE DE CRUSNES;"[5.930792; 49.429157]";2;22000;false;5.930792;49.429157
COEUR DU PAYS HAUT - VILLE DE AUDUN LE ROMAN;"[5.905749; 49.366657]";2;22000;false;5.905749;49.366657
COEUR DU PAYS HAUT - VILLE DE AUDUN LE ROMAN;"[5.905749; 49.366657]";2;22000;false;5.905749;49.366657
COEUR DU PAYS HAUT - VILLE DE LANDRES;"[5.804458; 49.321175]";2;22000;false;5.804458;49.321175
COEUR DU PAYS HAUT - VILLE DE LANDRES;"[5.804458; 49.321175]";2;22000;false;5.804458;49.321175
COEUR DU PAYS HAUT - VILLE DE MERCY;"[5.75571; 49.388744]";2;22000;false;5.75571;49.388744
